Country name,Year,Population growth rate
Sierra Leone,2021,2.21
Singapore,1950,3.96
Singapore,1951,4.25
Singapore,1952,4.56
Singapore,1953,4.79
Singapore,1954,4.97
Singapore,1955,4.96
Singapore,1956,5.03
Singapore,1957,4.94
Singapore,1958,4.68
Singapore,1959,4.41
Singapore,1960,3.64
Singapore,1961,3.3
Singapore,1962,3.06
Singapore,1963,2.87
Singapore,1964,2.71
Singapore,1965,2.56
Singapore,1966,2.35
Singapore,1967,2.16
Singapore,1968,1.94
Singapore,1969,1.72
Singapore,1970,1.65
Singapore,1971,1.62
Singapore,1972,1.75
Singapore,1973,1.68
Singapore,1974,1.44
Singapore,1975,1.28
Singapore,1976,1.34
Singapore,1977,1.31
Singapore,1978,1.38
Singapore,1979,1.6
Singapore,1980,1.97
Singapore,1981,2.23
Singapore,1982,2.24
Singapore,1983,2.3
Singapore,1984,2.3
Singapore,1985,2.34
Singapore,1986,2.35
Singapore,1987,2.33
Singapore,1988,2.29
Singapore,1989,2.19
Singapore,1990,2.93
Singapore,1991,3.47
Singapore,1992,3.32
Singapore,1993,3.14
Singapore,1994,3.03
Singapore,1995,3
Singapore,1996,3
Singapore,1997,2.86
Singapore,1998,2.68
Singapore,1999,2.44
Singapore,2000,1.91
Singapore,2001,1.41
Singapore,2002,1.26
Singapore,2003,1.1
Singapore,2004,0.97
Singapore,2005,2.46
Singapore,2006,3.95
Singapore,2007,3.78
Singapore,2008,3.6
Singapore,2009,3.41
Singapore,2010,2.62
Singapore,2011,1.9
Singapore,2012,1.84
Singapore,2013,1.74
Singapore,2014,1.61
Singapore,2015,1.23
Singapore,2016,0.95
Singapore,2017,0.88
Singapore,2018,0.85
Singapore,2019,0.92
Singapore,2020,0.55
Singapore,2021,0.5
Sint Maarten (Dutch part),1950,8.3
Sint Maarten (Dutch part),1951,6.62
Sint Maarten (Dutch part),1952,5.69
Sint Maarten (Dutch part),1953,5.33
Sint Maarten (Dutch part),1954,5.48
Sint Maarten (Dutch part),1955,5.98
Sint Maarten (Dutch part),1956,5.22
Sint Maarten (Dutch part),1957,5.94
Sint Maarten (Dutch part),1958,5.48
Sint Maarten (Dutch part),1959,5.63
Sint Maarten (Dutch part),1960,8.09
Sint Maarten (Dutch part),1961,9.32
Sint Maarten (Dutch part),1962,9.4
Sint Maarten (Dutch part),1963,9.26
Sint Maarten (Dutch part),1964,8.88
Sint Maarten (Dutch part),1965,8.7
Sint Maarten (Dutch part),1966,8.33
Sint Maarten (Dutch part),1967,8.55
Sint Maarten (Dutch part),1968,8
Sint Maarten (Dutch part),1969,7.84
Sint Maarten (Dutch part),1970,7.61
Sint Maarten (Dutch part),1971,7.06
Sint Maarten (Dutch part),1972,6.99
Sint Maarten (Dutch part),1973,7.02
Sint Maarten (Dutch part),1974,6.97
Sint Maarten (Dutch part),1975,6.84
Sint Maarten (Dutch part),1976,6.58
Sint Maarten (Dutch part),1977,6.61
Sint Maarten (Dutch part),1978,6.31
Sint Maarten (Dutch part),1979,6.07
Sint Maarten (Dutch part),1980,5.74
Sint Maarten (Dutch part),1981,8.22
Sint Maarten (Dutch part),1982,10.33
Sint Maarten (Dutch part),1983,9.61
Sint Maarten (Dutch part),1984,8.96
Sint Maarten (Dutch part),1985,8.47
Sint Maarten (Dutch part),1986,8.05
Sint Maarten (Dutch part),1987,7.68
Sint Maarten (Dutch part),1988,7.33
Sint Maarten (Dutch part),1989,7.16
Sint Maarten (Dutch part),1990,6.92
Sint Maarten (Dutch part),1991,6.79
Sint Maarten (Dutch part),1992,3.28
Sint Maarten (Dutch part),1993,-0.22
Sint Maarten (Dutch part),1994,-0.34
Sint Maarten (Dutch part),1995,-0.54
Sint Maarten (Dutch part),1996,-0.65
Sint Maarten (Dutch part),1997,-0.73
Sint Maarten (Dutch part),1998,-0.8
Sint Maarten (Dutch part),1999,-0.75
Sint Maarten (Dutch part),2000,-0.74
Sint Maarten (Dutch part),2001,0.16
Sint Maarten (Dutch part),2002,0.97
Sint Maarten (Dutch part),2003,1
Sint Maarten (Dutch part),2004,0.98
Sint Maarten (Dutch part),2005,1.01
Sint Maarten (Dutch part),2006,1
Sint Maarten (Dutch part),2007,1.02
Sint Maarten (Dutch part),2008,0.96
Sint Maarten (Dutch part),2009,0.93
Sint Maarten (Dutch part),2010,0.72
Sint Maarten (Dutch part),2011,0.93
Sint Maarten (Dutch part),2012,9.54
Sint Maarten (Dutch part),2013,4.68
Sint Maarten (Dutch part),2014,2.67
Sint Maarten (Dutch part),2015,2.9
Sint Maarten (Dutch part),2016,2.7
Sint Maarten (Dutch part),2017,-0.11
Sint Maarten (Dutch part),2018,1.83
Sint Maarten (Dutch part),2019,1.62
Sint Maarten (Dutch part),2020,1.35
Sint Maarten (Dutch part),2021,0.57
Slovakia,1950,1.57
Slovakia,1951,1.82
Slovakia,1952,1.9
Slovakia,1953,1.86
Slovakia,1954,1.82
Slovakia,1955,1.86
Slovakia,1956,1.84
Slovakia,1957,1.68
Slovakia,1958,1.64
Slovakia,1959,1.44
Slovakia,1960,1.48
Slovakia,1961,1.45
Slovakia,1962,0.94
Slovakia,1963,1.04
Slovakia,1964,1.02
Slovakia,1965,0.88
Slovakia,1966,0.8
Slovakia,1967,0.72
Slovakia,1968,0.62
Slovakia,1969,0.64
Slovakia,1970,0.72
Slovakia,1971,0.8
Slovakia,1972,0.93
Slovakia,1973,0.98
Slovakia,1974,1.04
Slovakia,1975,1.02
Slovakia,1976,1.05
Slovakia,1977,0.99
Slovakia,1978,0.98
Slovakia,1979,0.96
Slovakia,1980,0.77
Slovakia,1981,0.74
Slovakia,1982,0.71
Slovakia,1983,0.65
Slovakia,1984,0.63
Slovakia,1985,0.6
Slovakia,1986,0.52
Slovakia,1987,0.47
Slovakia,1988,0.44
Slovakia,1989,0.34
Slovakia,1990,0.28
Slovakia,1991,0.44
Slovakia,1992,0.38
Slovakia,1993,0.37
Slovakia,1994,0.27
Slovakia,1995,0.15
Slovakia,1996,0.16
Slovakia,1997,0.12
Slovakia,1998,0.07
Slovakia,1999,0.06
Slovakia,2000,0.02
Slovakia,2001,-0.03
Slovakia,2002,-0.02
Slovakia,2003,-0.01
Slovakia,2004,0.03
Slovakia,2005,0.02
Slovakia,2006,0.02
Slovakia,2007,0.02
Slovakia,2008,0.1
Slovakia,2009,0.17
Slovakia,2010,0.1
Slovakia,2011,0.13
Slovakia,2012,0.12
Slovakia,2013,0.08
Slovakia,2014,0.09
Slovakia,2015,0.09
Slovakia,2016,0.16
Slovakia,2017,0.14
Slovakia,2018,0.13
Slovakia,2019,0.13
Slovakia,2020,-0.03
Slovakia,2021,-0.3
Slovenia,1950,0.94
Slovenia,1951,0.94
Slovenia,1952,1.01
Slovenia,1953,1.11
Slovenia,1954,1.11
Slovenia,1955,1.07
Slovenia,1956,1.06
Slovenia,1957,1.02
Slovenia,1958,0.98
Slovenia,1959,0.95
Slovenia,1960,0.89
Slovenia,1961,0.86
Slovenia,1962,0.84
Slovenia,1963,0.84
Slovenia,1964,0.85
Slovenia,1965,0.88
Slovenia,1966,0.92
Slovenia,1967,0.89
Slovenia,1968,0.82
Slovenia,1969,0.77
Slovenia,1970,0.74
Slovenia,1971,0.81
Slovenia,1972,0.87
Slovenia,1973,0.88
Slovenia,1974,0.88
Slovenia,1975,0.9
Slovenia,1976,0.91
Slovenia,1977,0.92
Slovenia,1978,0.91
Slovenia,1979,0.92
Slovenia,1980,0.87
Slovenia,1981,0.67
Slovenia,1982,0.54
Slovenia,1983,0.42
Slovenia,1984,0.39
Slovenia,1985,0.36
Slovenia,1986,0.35
Slovenia,1987,0.35
Slovenia,1988,0.36
Slovenia,1989,0.32
Slovenia,1990,0.27
Slovenia,1991,0.11
Slovenia,1992,0.04
Slovenia,1993,-0.01
Slovenia,1994,-0.01
Slovenia,1995,-0.02
Slovenia,1996,-0.02
Slovenia,1997,-0.06
Slovenia,1998,-0.1
Slovenia,1999,-0.11
Slovenia,2000,-0.08
Slovenia,2001,-0.1
Slovenia,2002,0.23
Slovenia,2003,0.34
Slovenia,2004,0.4
Slovenia,2005,0.41
Slovenia,2006,0.47
Slovenia,2007,0.49
Slovenia,2008,0.57
Slovenia,2009,0.56
Slovenia,2010,0.58
Slovenia,2011,0.21
Slovenia,2012,0.17
Slovenia,2013,0.12
Slovenia,2014,0.12
Slovenia,2015,0.45
Slovenia,2016,0.43
Slovenia,2017,0.37
Slovenia,2018,0.34
Slovenia,2019,0.32
Slovenia,2020,0.13
Slovenia,2021,0.04
Small island developing states (SIDS),1950,2.12
Small island developing states (SIDS),1951,2.1
Small island developing states (SIDS),1952,2.12
Small island developing states (SIDS),1953,2.14
Small island developing states (SIDS),1954,2.16
Small island developing states (SIDS),1955,2.18
Small island developing states (SIDS),1956,2.2
Small island developing states (SIDS),1957,2.21
Small island developing states (SIDS),1958,2.22
Small island developing states (SIDS),1959,2.22
Small island developing states (SIDS),1960,2.26
Small island developing states (SIDS),1961,2.23
Small island developing states (SIDS),1962,2.2
Small island developing states (SIDS),1963,2.15
Small island developing states (SIDS),1964,2.07
Small island developing states (SIDS),1965,2.02
Small island developing states (SIDS),1966,2.01
Small island developing states (SIDS),1967,1.98
Small island developing states (SIDS),1968,1.93
Small island developing states (SIDS),1969,1.85
Small island developing states (SIDS),1970,1.9
Small island developing states (SIDS),1971,1.84
Small island developing states (SIDS),1972,1.77
Small island developing states (SIDS),1973,1.71
Small island developing states (SIDS),1974,1.7
Small island developing states (SIDS),1975,1.67
Small island developing states (SIDS),1976,1.64
Small island developing states (SIDS),1977,1.59
Small island developing states (SIDS),1978,1.55
Small island developing states (SIDS),1979,1.43
Small island developing states (SIDS),1980,1.45
Small island developing states (SIDS),1981,1.5
Small island developing states (SIDS),1982,1.55
Small island developing states (SIDS),1983,1.57
Small island developing states (SIDS),1984,1.56
Small island developing states (SIDS),1985,1.57
Small island developing states (SIDS),1986,1.55
Small island developing states (SIDS),1987,1.54
Small island developing states (SIDS),1988,1.55
Small island developing states (SIDS),1989,1.56
Small island developing states (SIDS),1990,1.65
Small island developing states (SIDS),1991,1.69
Small island developing states (SIDS),1992,1.69
Small island developing states (SIDS),1993,1.64
Small island developing states (SIDS),1994,1.59
Small island developing states (SIDS),1995,1.56
Small island developing states (SIDS),1996,1.54
Small island developing states (SIDS),1997,1.52
Small island developing states (SIDS),1998,1.47
Small island developing states (SIDS),1999,1.43
Small island developing states (SIDS),2000,1.33
Small island developing states (SIDS),2001,1.26
Small island developing states (SIDS),2002,1.23
Small island developing states (SIDS),2003,1.24
Small island developing states (SIDS),2004,1.24
Small island developing states (SIDS),2005,1.34
Small island developing states (SIDS),2006,1.46
Small island developing states (SIDS),2007,1.43
Small island developing states (SIDS),2008,1.41
Small island developing states (SIDS),2009,1.4
Small island developing states (SIDS),2010,1.1
Small island developing states (SIDS),2011,1.15
Small island developing states (SIDS),2012,1.19
Small island developing states (SIDS),2013,1.16
Small island developing states (SIDS),2014,1.13
Small island developing states (SIDS),2015,1.05
Small island developing states (SIDS),2016,0.99
Small island developing states (SIDS),2017,0.96
Small island developing states (SIDS),2018,1.07
Small island developing states (SIDS),2019,0.84
Small island developing states (SIDS),2020,0.85
Small island developing states (SIDS),2021,0.76
Solomon Islands,1950,1.67
Solomon Islands,1951,1.93
Solomon Islands,1952,2.12
Solomon Islands,1953,2.31
Solomon Islands,1954,2.44
Solomon Islands,1955,2.51
Solomon Islands,1956,2.5
Solomon Islands,1957,2.57
Solomon Islands,1958,2.67
Solomon Islands,1959,2.66
Solomon Islands,1960,2.46
Solomon Islands,1961,2.49
Solomon Islands,1962,2.53
Solomon Islands,1963,2.56
Solomon Islands,1964,2.58
Solomon Islands,1965,2.61
Solomon Islands,1966,2.62
Solomon Islands,1967,2.65
Solomon Islands,1968,2.68
Solomon Islands,1969,2.65
Solomon Islands,1970,2.55
Solomon Islands,1971,2.51
Solomon Islands,1972,2.62
Solomon Islands,1973,2.74
Solomon Islands,1974,2.9
Solomon Islands,1975,2.95
Solomon Islands,1976,3.25
Solomon Islands,1977,3.35
Solomon Islands,1978,3.41
Solomon Islands,1979,3.43
Solomon Islands,1980,3.44
Solomon Islands,1981,3.43
Solomon Islands,1982,3.42
Solomon Islands,1983,3.41
Solomon Islands,1984,3.4
Solomon Islands,1985,3.39
Solomon Islands,1986,3.26
Solomon Islands,1987,3.13
Solomon Islands,1988,3.06
Solomon Islands,1989,3.03
Solomon Islands,1990,2.99
Solomon Islands,1991,2.96
Solomon Islands,1992,2.92
Solomon Islands,1993,2.9
Solomon Islands,1994,2.9
Solomon Islands,1995,2.88
Solomon Islands,1996,2.84
Solomon Islands,1997,2.77
Solomon Islands,1998,2.74
Solomon Islands,1999,2.62
Solomon Islands,2000,2.44
Solomon Islands,2001,2.34
Solomon Islands,2002,2.31
Solomon Islands,2003,2.28
Solomon Islands,2004,2.25
Solomon Islands,2005,2.23
Solomon Islands,2006,2.25
Solomon Islands,2007,2.23
Solomon Islands,2008,2.23
Solomon Islands,2009,2.3
Solomon Islands,2010,2.4
Solomon Islands,2011,2.47
Solomon Islands,2012,2.53
Solomon Islands,2013,2.54
Solomon Islands,2014,2.54
Solomon Islands,2015,2.51
Solomon Islands,2016,2.47
Solomon Islands,2017,2.42
Solomon Islands,2018,2.38
Solomon Islands,2019,2.34
Solomon Islands,2020,2.4
Solomon Islands,2021,2.36
Somalia,1950,2.86
Somalia,1951,2.78
Somalia,1952,2.7
Somalia,1953,2.6
Somalia,1954,2.59
Somalia,1955,2.56
Somalia,1956,2.55
Somalia,1957,2.53
Somalia,1958,2.45
Somalia,1959,2.54
Somalia,1960,2.57
Somalia,1961,2.58
Somalia,1962,2.59
Somalia,1963,2.59
Somalia,1964,2.59
Somalia,1965,2.62
Somalia,1966,2.58
Somalia,1967,2.6
Somalia,1968,2.59
Somalia,1969,2.6
Somalia,1970,2.62
Somalia,1971,2.55
Somalia,1972,2.61
Somalia,1973,2.64
Somalia,1974,2.45
Somalia,1975,2.46
Somalia,1976,2.47
Somalia,1977,2.8
Somalia,1978,11.14
Somalia,1979,13.52
Somalia,1980,4.01
Somalia,1981,-2.54
Somalia,1982,3.1
Somalia,1983,3.2
Somalia,1984,4.03
Somalia,1985,4.02
Somalia,1986,4.18
Somalia,1987,2.93
Somalia,1988,-2.86
Somalia,1989,-0.64
Somalia,1990,-0.39
Somalia,1991,-7.51
Somalia,1992,-1.61
Somalia,1993,7.39
Somalia,1994,2.72
Somalia,1995,4.34
Somalia,1996,2.81
Somalia,1997,4.05
Somalia,1998,4.12
Somalia,1999,3.86
Somalia,2000,4.02
Somalia,2001,3.84
Somalia,2002,3.53
Somalia,2003,3.71
Somalia,2004,3.52
Somalia,2005,3.28
Somalia,2006,2.7
Somalia,2007,3.37
Somalia,2008,2.44
Somalia,2009,2.48
Somalia,2010,2.51
Somalia,2011,0.64
Somalia,2012,2.96
Somalia,2013,3.55
Somalia,2014,3.44
Somalia,2015,3.28
Somalia,2016,4.24
Somalia,2017,3.61
Somalia,2018,3.62
Somalia,2019,3.65
Somalia,2020,3.2
Somalia,2021,3.1
South Africa,1950,2.09
South Africa,1951,2.18
South Africa,1952,2.24
South Africa,1953,2.26
South Africa,1954,2.32
South Africa,1955,2.37
South Africa,1956,2.43
South Africa,1957,2.47
South Africa,1958,2.44
South Africa,1959,2.54
South Africa,1960,2.66
South Africa,1961,2.94
South Africa,1962,3.02
South Africa,1963,3.05
South Africa,1964,3.08
South Africa,1965,3.11
South Africa,1966,3.08
South Africa,1967,3.1
South Africa,1968,3.07
South Africa,1969,3.04
South Africa,1970,2.98
South Africa,1971,2.86
South Africa,1972,2.85
South Africa,1973,2.84
South Africa,1974,2.78
South Africa,1975,2.74
South Africa,1976,2.64
South Africa,1977,2.72
South Africa,1978,2.68
South Africa,1979,2.65
South Africa,1980,2.62
South Africa,1981,2.53
South Africa,1982,2.63
South Africa,1983,2.73
South Africa,1984,2.86
South Africa,1985,3.06
South Africa,1986,3.49
South Africa,1987,3.51
South Africa,1988,3.43
South Africa,1989,3.28
South Africa,1990,2.88
South Africa,1991,2.24
South Africa,1992,1.88
South Africa,1993,1.76
South Africa,1994,1.71
South Africa,1995,1.59
South Africa,1996,1.46
South Africa,1997,1.31
South Africa,1998,1.18
South Africa,1999,1.04
South Africa,2000,0.88
South Africa,2001,0.89
South Africa,2002,0.93
South Africa,2003,0.92
South Africa,2004,0.95
South Africa,2005,0.94
South Africa,2006,0.99
South Africa,2007,1.04
South Africa,2008,1.23
South Africa,2009,1.15
South Africa,2010,1.23
South Africa,2011,1.29
South Africa,2012,1.36
South Africa,2013,1.36
South Africa,2014,1.79
South Africa,2015,2.35
South Africa,2016,-0.39
South Africa,2017,1.17
South Africa,2018,1.28
South Africa,2019,1.3
South Africa,2020,1.14
South Africa,2021,0.86
South Korea,1950,-0.56
South Korea,1951,0.69
South Korea,1952,2.03
South Korea,1953,2.51
South Korea,1954,2.88
South Korea,1955,3.02
South Korea,1956,3.12
South Korea,1957,3.2
South Korea,1958,3.19
South Korea,1959,3.13
South Korea,1960,3.02
South Korea,1961,2.6
South Korea,1962,2.47
South Korea,1963,2.4
South Korea,1964,2.21
South Korea,1965,2.11
South Korea,1966,2.35
South Korea,1967,2.3
South Korea,1968,2.16
South Korea,1969,2.16
South Korea,1970,2.11
South Korea,1971,2.06
South Korea,1972,2.03
South Korea,1973,1.95
South Korea,1974,1.82
South Korea,1975,1.61
South Korea,1976,1.3
South Korea,1977,1.18
South Korea,1978,1.07
South Korea,1979,1.1
South Korea,1980,1.18
South Korea,1981,1.74
South Korea,1982,1.7
South Korea,1983,1.57
South Korea,1984,1.45
South Korea,1985,1.32
South Korea,1986,1.45
South Korea,1987,1.38
South Korea,1988,1.35
South Korea,1989,1.33
South Korea,1990,1.19
South Korea,1991,0.47
South Korea,1992,0.5
South Korea,1993,0.52
South Korea,1994,0.51
South Korea,1995,0.49
South Korea,1996,0.68
South Korea,1997,0.64
South Korea,1998,0.61
South Korea,1999,0.56
South Korea,2000,0.59
South Korea,2001,0.58
South Korea,2002,0.5
South Korea,2003,0.42
South Korea,2004,0.36
South Korea,2005,0.32
South Korea,2006,0.35
South Korea,2007,0.36
South Korea,2008,0.38
South Korea,2009,0.4
South Korea,2010,0.52
South Korea,2011,0.94
South Korea,2012,0.94
South Korea,2013,0.92
South Korea,2014,0.91
South Korea,2015,0.81
South Korea,2016,0.42
South Korea,2017,0.36
South Korea,2018,0.28
South Korea,2019,0.21
South Korea,2020,-0.05
South Korea,2021,0
South Sudan,1950,1.29
South Sudan,1951,1.42
South Sudan,1952,1.53
South Sudan,1953,1.64
South Sudan,1954,1.72
South Sudan,1955,1.77
South Sudan,1956,1.73
South Sudan,1957,1.67
South Sudan,1958,1.28
South Sudan,1959,1.33
South Sudan,1960,1.39
South Sudan,1961,1.43
South Sudan,1962,1.49
South Sudan,1963,1.43
South Sudan,1964,1.99
South Sudan,1965,1.54
South Sudan,1966,1.1
South Sudan,1967,1.19
South Sudan,1968,1.26
South Sudan,1969,1.18
South Sudan,1970,1.25
South Sudan,1971,1.97
South Sudan,1972,1.99
South Sudan,1973,2.44
South Sudan,1974,2.42
South Sudan,1975,2.41
South Sudan,1976,2.39
South Sudan,1977,2.4
South Sudan,1978,2.4
South Sudan,1979,2.39
South Sudan,1980,2.4
South Sudan,1981,2.4
South Sudan,1982,2.4
South Sudan,1983,2.28
South Sudan,1984,2.14
South Sudan,1985,2.33
South Sudan,1986,2.4
South Sudan,1987,0.66
South Sudan,1988,-3.95
South Sudan,1989,-0.56
South Sudan,1990,2.41
South Sudan,1991,2.43
South Sudan,1992,1.24
South Sudan,1993,1.22
South Sudan,1994,3.66
South Sudan,1995,2.45
South Sudan,1996,2.5
South Sudan,1997,3.1
South Sudan,1998,0.82
South Sudan,1999,4.36
South Sudan,2000,4.48
South Sudan,2001,4.48
South Sudan,2002,4.45
South Sudan,2003,4.51
South Sudan,2004,4.57
South Sudan,2005,4.66
South Sudan,2006,4.69
South Sudan,2007,4.75
South Sudan,2008,4.67
South Sudan,2009,4.32
South Sudan,2010,5.89
South Sudan,2011,4.74
South Sudan,2012,4.04
South Sudan,2013,3.39
South Sudan,2014,-1.45
South Sudan,2015,1.11
South Sudan,2016,-3.44
South Sudan,2017,-4.08
South Sudan,2018,-0.87
South Sudan,2019,1.87
South Sudan,2020,1.15
South Sudan,2021,1.51
Spain,1950,0.39
Spain,1951,0.59
Spain,1952,0.81
Spain,1953,0.8
Spain,1954,0.79
Spain,1955,0.81
Spain,1956,0.79
Spain,1957,0.89
Spain,1958,0.99
Spain,1959,0.96
Spain,1960,0.79
Spain,1961,1.15
Spain,1962,1.06
Spain,1963,1.09
Spain,1964,1.18
Spain,1965,1.1
Spain,1966,1.07
Spain,1967,1.09
Spain,1968,1
Spain,1969,0.94
Spain,1970,0.91
Spain,1971,1.09
Spain,1972,1.13
Spain,1973,1.08
Spain,1974,1.38
Spain,1975,1.04
Spain,1976,1.06
Spain,1977,1
Spain,1978,0.92
Spain,1979,0.82
Spain,1980,0.8
Spain,1981,0.62
Spain,1982,0.56
Spain,1983,0.43
Spain,1984,0.41
Spain,1985,0.33
Spain,1986,0.29
Spain,1987,0.25
Spain,1988,0.2
Spain,1989,0.14
Spain,1990,0.08
Spain,1991,0.47
Spain,1992,0.58
Spain,1993,0.53
Spain,1994,0.5
Spain,1995,0.46
Spain,1996,0.45
Spain,1997,0.47
Spain,1998,0.44
Spain,1999,0.45
Spain,2000,0.53
Spain,2001,0.57
Spain,2002,1.9
Spain,2003,1.7
Spain,2004,1.73
Spain,2005,1.62
Spain,2006,1.72
Spain,2007,1.94
Spain,2008,1.22
Spain,2009,0.52
Spain,2010,0.36
Spain,2011,0.31
Spain,2012,-0.19
Spain,2013,-0.46
Spain,2014,-0.14
Spain,2015,-0.01
Spain,2016,0.19
Spain,2017,0.29
Spain,2018,0.6
Spain,2019,0.84
Spain,2020,0.14
Spain,2021,0.38
Sri Lanka,1950,1.77
Sri Lanka,1951,1.86
Sri Lanka,1952,1.92
Sri Lanka,1953,1.96
Sri Lanka,1954,2
Sri Lanka,1955,2.03
Sri Lanka,1956,2.07
Sri Lanka,1957,2.18
Sri Lanka,1958,2.3
Sri Lanka,1959,2.39
Sri Lanka,1960,2.42
Sri Lanka,1961,2.41
Sri Lanka,1962,2.41
Sri Lanka,1963,2.41
Sri Lanka,1964,2.41
Sri Lanka,1965,2.38
Sri Lanka,1966,2.35
Sri Lanka,1967,2.39
Sri Lanka,1968,2.32
Sri Lanka,1969,2.23
Sri Lanka,1970,2.17
Sri Lanka,1971,2.07
Sri Lanka,1972,1.99
Sri Lanka,1973,1.92
Sri Lanka,1974,1.82
Sri Lanka,1975,1.8
Sri Lanka,1976,1.79
Sri Lanka,1977,1.76
Sri Lanka,1978,1.82
Sri Lanka,1979,1.83
Sri Lanka,1980,1.73
Sri Lanka,1981,1.66
Sri Lanka,1982,1.47
Sri Lanka,1983,1.35
Sri Lanka,1984,1.36
Sri Lanka,1985,1.39
Sri Lanka,1986,1.4
Sri Lanka,1987,1.39
Sri Lanka,1988,1.33
Sri Lanka,1989,1.24
Sri Lanka,1990,1.26
Sri Lanka,1991,1.2
Sri Lanka,1992,1.17
Sri Lanka,1993,1.1
Sri Lanka,1994,0.98
Sri Lanka,1995,0.85
Sri Lanka,1996,0.74
Sri Lanka,1997,0.64
Sri Lanka,1998,0.57
Sri Lanka,1999,0.61
Sri Lanka,2000,0.52
Sri Lanka,2001,1
Sri Lanka,2002,1
Sri Lanka,2003,1
Sri Lanka,2004,0.93
Sri Lanka,2005,0.95
Sri Lanka,2006,1.04
Sri Lanka,2007,1.04
Sri Lanka,2008,1.01
Sri Lanka,2009,0.92
Sri Lanka,2010,0.89
Sri Lanka,2011,0.95
Sri Lanka,2012,0.55
Sri Lanka,2013,0.53
Sri Lanka,2014,0.48
Sri Lanka,2015,0.43
Sri Lanka,2016,0.4
Sri Lanka,2017,0.36
Sri Lanka,2018,0.33
Sri Lanka,2019,0.31
Sri Lanka,2020,0.29
Sri Lanka,2021,0.24
Sudan,1950,2.99
Sudan,1951,3
Sudan,1952,3
Sudan,1953,2.97
Sudan,1954,3.01
Sudan,1955,3.03
Sudan,1956,3.01
Sudan,1957,2.97
Sudan,1958,2.77
Sudan,1959,2.89
Sudan,1960,2.95
Sudan,1961,2.99
Sudan,1962,3.07
Sudan,1963,3.03
Sudan,1964,3.26
Sudan,1965,3.14
Sudan,1966,2.98
Sudan,1967,3.04
Sudan,1968,3.04
Sudan,1969,3.02
Sudan,1970,3.07
Sudan,1971,3.26
Sudan,1972,3.28
Sudan,1973,3.44
Sudan,1974,4.12
Sudan,1975,4.14
Sudan,1976,4.11
Sudan,1977,4.26
Sudan,1978,4.26
Sudan,1979,4.27
Sudan,1980,4.32
Sudan,1981,4.26
Sudan,1982,3.9
Sudan,1983,2.69
Sudan,1984,1.88
Sudan,1985,1.76
Sudan,1986,2
Sudan,1987,1.43
Sudan,1988,0.77
Sudan,1989,1.8
Sudan,1990,1.76
Sudan,1991,1.65
Sudan,1992,1.37
Sudan,1993,2.11
Sudan,1994,2.7
Sudan,1995,2.41
Sudan,1996,2.44
Sudan,1997,2.46
Sudan,1998,2.19
Sudan,1999,2.58
Sudan,2000,2.54
Sudan,2001,2.34
Sudan,2002,2.24
Sudan,2003,2.2
Sudan,2004,2.3
Sudan,2005,2.55
Sudan,2006,2.74
Sudan,2007,2.84
Sudan,2008,2.69
Sudan,2009,2.74
Sudan,2010,2.02
Sudan,2011,1.97
Sudan,2012,2.28
Sudan,2013,2.39
Sudan,2014,3.15
Sudan,2015,3.07
Sudan,2016,3.15
Sudan,2017,3.35
Sudan,2018,3.03
Sudan,2019,2.76
Sudan,2020,2.76
